source,sentence,label
https://chunom.org/shelf/corpus/2/,庒𦖑𦋦拱呢𠳒,Nom
https://chunom.org/shelf/corpus/2/,𡦂縁𢧚妬㗂唭在埃,Nom
https://chunom.org/shelf/corpus/2/,𧊉浪催渚甚𠳒,Nom
https://chunom.org/shelf/corpus/2/,𠳨制群大𨔍𨓡,Nom
https://chunom.org/shelf/corpus/2/,𠬠低𠬠帝恪𢚸之庒,Nom
https://chunom.org/shelf/corpus/2/,才情特𠇍妸姮,Nom
https://chunom.org/shelf/corpus/2/,𠰚情𢧚沛尽辞,Nom
https://chunom.org/shelf/corpus/2/,秦低晋帝包𣉹朱𢧚,Nom
https://chunom.org/shelf/corpus/2/,悲𣉹滝浪渃安,Nom
https://chunom.org/shelf/corpus/2/,巢箕㐌𨔾朱船𨖅渚,Nom
https://chunom.org/shelf/corpus/2/,戾欺声氣弭恒,Nom
https://chunom.org/shelf/corpus/2/,𦝄箕缺怒埃扛朱𦋦,Nom
https://chunom.org/shelf/corpus/2/,腰𣘃𢧚沛〓花,Nom
https://chunom.org/shelf/corpus/2/,為情𢧚沛𠓨𦋦買情,Nom
https://chunom.org/shelf/corpus/2/,潮𨖲㳥渃竜冷,Nom
https://chunom.org/shelf/corpus/2/,花𦹳嗷𠯪𦲿撑夷夷,Nom
https://chunom.org/shelf/corpus/2/,𠦳𢆥碑𥒥鑿𥱬,Nom
https://chunom.org/shelf/corpus/2/,𠳒誓群妬停停,Nom
https://chunom.org/shelf/corpus/2/,花浪催吏𤑟𤉜,Nom
https://chunom.org/shelf/corpus/2/,㐌修固𢪀之賖,Nom
https://chunom.org/shelf/corpus/2/,焒香窖𨤧情期,Nom
https://chunom.org/shelf/corpus/2/,䀡厨清永空師修行,Nom
https://chunom.org/shelf/corpus/2/,於低〓〓岌𡹞,Nom
https://chunom.org/shelf/corpus/2/,客情固𬺗船情尼空,Nom
https://chunom.org/shelf/corpus/2/,咍群想𢖵𡽫蓬,Nom
https://chunom.org/shelf/corpus/2/,樁嘹竹化〓紅清台,Nom
https://chunom.org/shelf/corpus/2/,船〓只待徐𠊚情鍾,Nom
https://chunom.org/shelf/corpus/2/,花浪芇固𨔍𨓡,Nom
https://chunom.org/shelf/corpus/2/,𢪀浪𢚸㐌别𢚸辰催,Nom
https://chunom.org/shelf/corpus/2/,埃𪫢吏庒信𠳒,Nom
https://chunom.org/shelf/corpus/2/,固縁如果〓味,Nom
https://chunom.org/shelf/corpus/2/,空縁如𦑃花涞𡧲塘,Nom
https://chunom.org/shelf/corpus/2/,意浪埃拱㗂鍾,Nom
https://chunom.org/shelf/corpus/2/,渚誇才色捤摓爫之,Nom
https://chunom.org/shelf/corpus/2/,𧊉浪惵意順情,Nom
https://chunom.org/shelf/corpus/2/,唒肝鉄𥒥拱停朱衝,Nom
https://chunom.org/shelf/corpus/2/,𢧚空決罕停空,Nom
https://chunom.org/shelf/corpus/2/,事𠇮麻吏柁𢚸𠳨埃,Nom
https://chunom.org/shelf/corpus/2/,花浪坦𢌌𡗶高,Nom
https://chunom.org/shelf/corpus/2/,風情固少之尼風情,Nom
https://chunom.org/shelf/corpus/2/,㐌浪牢固修行,Nom
https://chunom.org/shelf/corpus/2/,牢麻𠹾庫芒經旦厨,Nom
https://chunom.org/shelf/corpus/2/,𠄼更刻快𣎀秋吏𠫅,Nom
https://chunom.org/shelf/corpus/2/,𧊉浪呐吏朱〓,Nom
https://chunom.org/shelf/corpus/2/,鳳凰牢塊細𣘃𥟊垌,Nom
https://chunom.org/shelf/corpus/2/,悲𣉹𢚸㐌别𢚸,Nom
https://chunom.org/shelf/corpus/2/,吝戈䏾桂𭤲㙴,Nom
https://chunom.org/shelf/corpus/2/,𢪀𠇮想客鍾𠊛知音,Nom
https://chunom.org/shelf/corpus/2/,惜台花沛葛淋,Nom
https://chunom.org/shelf/corpus/2/,𥋸𦎛司馬麻𠰃埃喂,Nom
https://chunom.org/shelf/corpus/2/,矯欺月𠸍花唭拯咍,Nom
https://chunom.org/shelf/corpus/2/,花浪悁㗂渃尼,Nom
https://chunom.org/shelf/corpus/2/,事情𠬠帝𠬠低〓之,Nom
https://chunom.org/shelf/corpus/2/,𥉫𠊛𥪝揊樸〓,Nom
https://chunom.org/shelf/corpus/2/,女才價意當辰成包,Nom
https://chunom.org/shelf/corpus/2/,債𠊚宮禁楼高,Nom
https://chunom.org/shelf/corpus/2/,居光㐌𠇍𨑗𠁀,Nom
https://chunom.org/shelf/corpus/2/,唒花𥉫𧡊拱派牟紅,Nom
https://chunom.org/shelf/corpus/2/,群庒客於𡽫𤂧,Nom
https://chunom.org/shelf/corpus/2/,𧊉浪𨖲𠳨宮𦝄,Nom
https://chunom.org/shelf/corpus/2/,固欺拱摱赤绳車緣,Nom
https://chunom.org/shelf/corpus/2/,𠳒凣𠳨寔客仙,Nom
https://chunom.org/shelf/corpus/2/,當干平地波濤,Nom
https://chunom.org/shelf/corpus/2/,催停想𩙌𥉫𩄲,Nom
https://chunom.org/shelf/corpus/2/,絲秦𥿗晋產低朱耒,Nom
https://chunom.org/shelf/corpus/2/,花浪呐拯料𠳒,Nom
https://chunom.org/shelf/corpus/2/,縁𠊚吏固縁𡗶㵋𢧚,Nom
https://chunom.org/shelf/corpus/2/,仕𪨀初𣅶𧴤𠸜,Nom
https://chunom.org/shelf/corpus/2/,准空辰〓准願庒衝,Nom
https://chunom.org/shelf/corpus/2/,𣅶於默䋥𪀄鴻,Nom
https://chunom.org/shelf/corpus/2/,埃咍必宰别𥪝机𡗶,Nom
https://chunom.org/shelf/corpus/2/,𦎛塵𥙩帝麻𥋸,Nom
https://chunom.org/shelf/corpus/2/,料牢朱沛𨑗𠁀買饒,Nom
https://chunom.org/shelf/corpus/2/,催停迡𫏾邀𡢐女情,Nom
https://chunom.org/shelf/corpus/2/,決𢚸𣘈鉄底名𥪝𠁀,Nom
https://chunom.org/shelf/corpus/2/,庒符𧆄㐌迷𢚸杏春,Nom
https://chunom.org/shelf/corpus/2/,花浪𣷭愛源恩,Nom
https://chunom.org/shelf/corpus/2/,計牢朱掣餒塘𨤮賖,Nom
https://chunom.org/shelf/corpus/2/,庒生拱㗂𬁖沙,Nom
https://chunom.org/shelf/corpus/2/,㐌算用斫𪽋侯,Nom
https://chunom.org/shelf/corpus/2/,固埃别餒尼朱,Nom
https://chunom.org/shelf/corpus/2/,𠬠𨉓強𢪀強𢗼添強,Nom
https://chunom.org/shelf/corpus/2/,責埃牢拯料塘,Nom
https://chunom.org/shelf/corpus/2/,少之竜鳳約願泠夷,Nom
https://chunom.org/shelf/corpus/2/,隻船杜𣷷容营,Nom
https://chunom.org/shelf/corpus/2/,徐朱特客鍾情𨀈𫥨,Nom
https://chunom.org/shelf/corpus/2/,𧊉浪此咭𡑰花,Nom
https://chunom.org/shelf/corpus/2/,戈𨔈風景䀡𫥨世芇,Nom
https://chunom.org/shelf/corpus/2/,吨低固客媽桃,Nom
https://chunom.org/shelf/corpus/2/,朱𢧚𠇍沛尋𠓨典低,Nom
https://chunom.org/shelf/corpus/2/,悲𣉹鵉鳳逞排,Nom
https://chunom.org/shelf/corpus/2/,𢪀牢唉客章臺,Nom
https://chunom.org/shelf/corpus/2/,女才聘𠇍朱生,Nom
https://chunom.org/shelf/corpus/2/,𢪀牢朱院𤾓塘,Nom
https://chunom.org/shelf/corpus/2/,𢪀浪𢝙丕麻𨔈,Nom
https://chunom.org/shelf/corpus/2/,㐌𨔈固少之尼有情,Nom
https://chunom.org/shelf/corpus/2/,埃喂渚倍誇𠇮,Nom
https://chunom.org/shelf/corpus/2/,春群𡗋几才名𨔍𠁀,Nom
https://chunom.org/shelf/corpus/2/,㗂湖仍渃群潙,Nom
https://chunom.org/shelf/corpus/2/,槾桃妬沛渃〓,Nom
https://chunom.org/shelf/corpus/2/,花𦖑咳𡂱如〓,Nom
https://chunom.org/shelf/corpus/2/,愁𥢆吏底朝𦝄𥙩𢚸,Nom
https://chunom.org/shelf/corpus/2/,催催𢪀吏朱穷,Nom
https://chunom.org/shelf/corpus/2/,㗂𧵆賖𧘇覩𠓨朱埃,Nom
https://chunom.org/shelf/corpus/2/,否戈催𨅸吏𡎢,Nom
https://chunom.org/shelf/corpus/2/,占包青情魂梅𥊚𥇀,Nom
https://chunom.org/shelf/corpus/2/,𢖵之欣女𢖵縁,Nom
https://chunom.org/shelf/corpus/2/,固香〓䏾𦝄𧷺,Nom
https://chunom.org/shelf/corpus/2/,強𦖑猿唿〓〓強愁,Nom
https://chunom.org/shelf/corpus/2/,滝銀渚北衝梂,Nom
https://chunom.org/shelf/corpus/2/,𦛌蟳𠃩曲𤋵油如汙,Nom
https://chunom.org/shelf/corpus/2/,魂枚魄桂矧疎,Nom
https://chunom.org/shelf/corpus/2/,聀鐄𧊉㕸〓〓〓〓,Nom
https://chunom.org/shelf/corpus/2/,挨𨕭摱𠳨𦝄𫅷,Nom
https://chunom.org/shelf/corpus/2/,〓箕朱蒂陳低仍𠊛,Nom
https://chunom.org/shelf/corpus/2/,為埃禁𩙌垠滝,Nom
https://chunom.org/shelf/corpus/2/,爫朱牛、女𡗶蒙𨖅求,Nom
https://chunom.org/shelf/corpus/2/,欺彈〓六〓〓,Nom
https://chunom.org/shelf/corpus/2/,〓東句傳〓〓〓初,Nom
https://chunom.org/shelf/corpus/2/,味蘭〓桂称渚,Nom
https://chunom.org/shelf/corpus/2/,〓〓〓〓情〓𦋦𥆾,Nom
https://chunom.org/shelf/corpus/2/,冰傾𫢩待枚尋,Nom
https://chunom.org/shelf/corpus/2/,責埃拯院𡨸從,Nom
https://chunom.org/shelf/corpus/2/,筭𦖑英燕負𢚸故人,Nom
https://chunom.org/shelf/corpus/2/,為〓堆𡨸朱陳,Nom
https://chunom.org/shelf/corpus/2/,當干滝渃沙ヌ,Nom
https://chunom.org/shelf/corpus/2/,𢶢樔吏妬庒戈為情,Nom
https://chunom.org/shelf/corpus/2/,厨芇𫢋拯䧏生,Nom
https://chunom.org/shelf/corpus/2/,花𦹳埃拯〓梗麻𨔈,Nom
https://chunom.org/shelf/corpus/2/,呐𦋦芒㗂𡗋𠳒,Nom
https://chunom.org/shelf/corpus/2/,淹𦋦辰〓𢚸𠊚世〓,Nom
https://chunom.org/shelf/corpus/2/,信𠫾信吏别包工呈,Nom
https://chunom.org/shelf/corpus/2/,〓丕唉客春撑,Nom
https://chunom.org/shelf/corpus/2/,我〓沛呐底情尼咍,Nom
https://chunom.org/shelf/corpus/2/,爫之〓〓杏〓,Nom
https://chunom.org/shelf/corpus/2/,麻〓〓㳥花枚〓牟,Nom
https://chunom.org/shelf/corpus/2/,責埃牢庒𤏣𢚸,Nom
https://chunom.org/shelf/corpus/2/,妬埃禁𩙌ヌ停容𣘃,Nom
https://chunom.org/shelf/corpus/2/,唒牢瑟拱攄〓〓琴,Nom
https://chunom.org/shelf/corpus/2/,花浪咳客知音,Nom
https://chunom.org/shelf/corpus/2/,〓〓固者情深買出,Nom
https://chunom.org/shelf/corpus/2/,閉𫢩信𢭮書迻,Nom
https://chunom.org/shelf/corpus/2/,爫之朱雁蓮魚别𢚸,Nom
https://chunom.org/shelf/corpus/2/,彈箕〓𣅶𦝄沖,Nom
https://chunom.org/shelf/corpus/2/,吟詩白雪打宮春情,Nom
https://chunom.org/shelf/corpus/2/,圣他圣〓如生,Nom
https://chunom.org/shelf/corpus/2/,當干𢭸幅萌疎,Nom
https://chunom.org/shelf/corpus/2/,花𦹳嗷𠯪𩙌迻冷𨓡,Nom
https://chunom.org/shelf/corpus/2/,船埃箕待边滝,Nom
https://chunom.org/shelf/corpus/2/,固𢚸渚客咍空咳船,Nom
https://chunom.org/shelf/corpus/2/,𧊉箕𨔍渚〓悁,Nom
https://chunom.org/shelf/corpus/2/,𢚸群㦖𠳨根原𠇍𠳒,Nom
https://chunom.org/shelf/corpus/2/,空仍船固棟尼𣷷尼,Nom
https://chunom.org/shelf/corpus/2/,花箕群别𤊰𣘃,Nom
https://chunom.org/shelf/corpus/2/,嬋娟牢塊細𢬣英豪,Nom
https://chunom.org/shelf/corpus/2/,〓箕染渃扶桃,Nom
https://chunom.org/shelf/corpus/2/,春群〓〓情群〓〓,Nom
https://chunom.org/shelf/corpus/2/,𢝙台趣味清閒,Nom
https://chunom.org/shelf/corpus/2/,𠦳春義瀋情𥱬,Nom
https://chunom.org/shelf/corpus/2/,花浪催拱别𠊚,Nom
https://chunom.org/shelf/corpus/2/,〓爫之女世唭𠊚吱,Nom
https://chunom.org/shelf/corpus/2/,雪霜𢢆几𠫾𧗱,Nom
https://chunom.org/shelf/corpus/2/,箕滝怒𡶀𠳒誓渚悁,Nom
https://chunom.org/shelf/corpus/2/,𧊉浪碑鑿群𠸜,Nom
https://chunom.org/shelf/corpus/2/,悲𣉹𢚸㐌别弄,Nom
https://chunom.org/shelf/corpus/2/,呐臭呐虎賖吹,Nom
https://chunom.org/shelf/corpus/2/,䀡𥪝賦意覩𠳒冬迻,Nom
https://chunom.org/shelf/corpus/2/,𡄎徐課怒典𣉹,Nom
https://chunom.org/shelf/corpus/2/,𠇍𠳒句𠸠〓ヌ拯差,Nom
https://chunom.org/shelf/corpus/2/,朱𢧚固達𠇍𠳒,Nom
https://chunom.org/shelf/corpus/2/,唒𠸦拱默唒唭庒牢,Nom
https://chunom.org/shelf/corpus/2/,𠊚芇種性𠊚芇,Nom
https://chunom.org/shelf/corpus/2/,意埃意𧘇攄牢朱皮,Nom
