source,sentence,label
10_nu-tu-tri_no.txt,吏恨𡥵𥋳体𠊚外嘆浪别𫏾世辰固𡥵麻拱如空益夷他𤯰證吏辰固益唒肝鉄𥒥拱空淚凝罕責分𦟐紅泊抱况之吒媄𫯳𫢩乙𫯳拱𦛌肝他切𠰺𠳒吏沛𠰺檑𠿷不肯乙辰沛補𠿷𠅎吒媄劍𫢩特芇,Nom
10_nu-tu-tri_no.txt,意志仉英豪忠孝群如無𩑛仍𠊚傷𡥵妖𡞕忋遊深情󰓱被准天廷𥱬罪𤲂被𠊚塵世𠸍枚唒浪𢀨竒𠬠𠁀蒭𩑛鳥獸吏辰剣賖𡛔虚意油麻坤窖𥋳如徒𦹵𤈞昌枯𡅳𠊚淑女丈夫𡦂情𡦂孝於朱公平扺朱塊𢢆拱𠊚𫏾合道𡗶享福𨱽𥹰清󰖆執整󰋇勾埃𠸦拱隊唭𠑬辰唭,Nom
11_di-cho-tinh-tien_no.txt,吝巾如注半𪃴,Nom
11_di-cho-tinh-tien_no.txt,錢𥙪空半半𠀧𨒒銅𠫾𢄂併錢,Nom
11_di-cho-tinh-tien_no.txt,沒貫錢卒忙𠫾,Nom
11_di-cho-tinh-tien_no.txt,錢𥙪𥺊𥻻貝𠀧銅𦺓,Nom
11_di-cho-tinh-tien_no.txt,錢𥙪𠰳𦧘蔗蒌𨒒銅固之麻併庄通錢𥙪𥺊𥻮𦒹銅茶鮮,Nom
11_di-cho-tinh-tien_no.txt,𠀧𨒒銅𤄍払𠲖𠀧𨒒銅蜜𠄩𨒒銅鐄𠄩𥗜渃𩻐𤍊𤉜,Nom
11_di-cho-tinh-tien_no.txt,𨒒銅艿桎軫時沒貫别浪沒貫対𥙪𨒒錢,Nom
12_giao-tu-phu_no.txt,教子賦一切升沉生𩔗五濁爲𢚸爲胣傷丐傷𡥵𠺥庫𣎀𣈗㐌時時南争欣争舌𢆥𢆥掑局貪色貪財觸觸𢚸𢥈制排酒色貪仍荣華誇咹誇黙争人争我坤窖欣𠊛唐福唐仁𣜾爫沒拙名高徴世𣜾特包遲無常催速北南墓瓊要要𦹯撑黃壤偷𣈘𠊛呌𠊛哭,Nom
12_giao-tu-phu_no.txt,牛頭穿觸火爐焒焒焒𤈜毫光𤒛𤓢𠊛些寒氷喝喝這冷󰐞󰐞招𫴋沒欺魂漂魄落㹥銅𠰘数𫥨仍火煙𧼌𨄹隊番罪人覚落鉄驢鉄馬鉄獸鉄鷹哺哏𠊛些,Nom
12_giao-tu-phu_no.txt,黃泉欺意㗂哭停停准𠳿准呌偷𣈘哰嚛㐌𣩂吏生獄卒頂排㐌𣹓歹歹業風𠺙𦤾侈吏𢧚𠊛六勒沒欺吏穿吏觸閍𠦳地獄屍𣩂重重𠀲咀𠀲呌𠊛𢥈𠊛哭𥙩爫𣩂制罪人盧落𨉟𦣰地獄宇宇𣈘𣈗𠺥傷𠺥逼姉㛪庄𧡊𡥵丐𫨩𣋀𨉟庫𨉟傷埃𥋳埃朔課𫮋徴世𣜾特包遲𦤾𣩂平尼𠊛焳𠊛𤈠命𢀨命庫㗂哭泣凝嘆責身浪庄𫨩爫福包饒𧵑卒𡥵丐支饒,Nom
12_giao-tu-phu_no.txt,地獄囚牢沒𨉟𠺥𣩂𪽞娘𡗉𠃣停底朱𡥵資薦齋壇冥陽水陸争饒欣舌仉𠃣仉𡗉奇具𠊛咹兮之𦤾孛𢚸庄固討鋪㗂鋪名争我争人鋪名劄𠰘檜頭𠺥𣩂名高徴世吨仍𢀨𢀭扱准歐愁埃爲官聀朱𫨩羅丕,Nom
12_giao-tu-phu_no.txt,施𪽞施娘爫孛爫厨修仁忍辱貪仍荣華𣩂𫴋閻羅𨉟沙地獄𦤾平欺意㐱可羅傷落沛條形𦛌分𠃩曲買别源干宇宇𣈘愁吁噅㗂哭輪廻閍刼𣜾吏𢧚𠊛隂府陽間死生催速别特𢚸傷保眾𡥵𫨩於時爫福臨終𢼂歇朱矯輪廻念孛咹齋閻王買服油凢油聖勉特安閑施貧作福𩚵咹沛𩛷埃𩛜時朱扒𠰘吹𢚸每𠊛沒𡮍金剛常讀布施爫縁業與時除,Nom
12_giao-tu-phu_no.txt,鋪𠊛君子𨷑𠰘債𦖻係仉小人鳩𢚸毒悪埃埃貪利富貴𡗉皮扱沒𢬣空渚群盧凌爫害困民舍谷修身學隊翁莫仉𠓨囚落仍仉頑㐫,Nom
12_giao-tu-phu_no.txt,𠊛於天宮仍𠊛賢討𢚸傷𠰺保學道修行咹齋守戒盛衰否泰𡗉壻𡗉妯𡗉冤家女𡗉𡥵𡗉𡞕傘奇馭高些䀡平賊恩愛媄𤕔底禮出家報㤙買特係唐暴虐殺盗邪滛沛除沛扒隊恩𡗶坦𤕔媄生成朱急𠤆遲修行爫孛,Nom
13_tho-hong-kieu_no.txt,重簾不捲日昏黃絡繹啼來也斷腸幾度繫書君不答雁飛應未到衡陽象牙筠簟碧紗籠綽約佳人睡正濃半抹曉煙籠芍藥一泓秋水浸芙蓉神游蓬島三千界夢繞巫山十二峰,Nom
13_tho-hong-kieu_no.txt,誰把碁聲驚覺後起來香汗濕酥胸桂殿焚香酒半醒露花如水點銀屏含情欲訴心中事羞見牽牛織女星梨花寂寂鬭嬋娟銀漢斜臨繡戶前自愛焚香消永夜從來無事訴青天,Nom
13_tho-hong-kieu_no.txt,雲娥酷似董嬌嬈每到春來恨未消誰道蓬山天樣遠畫欄咫尺是紅橋芙蓉作帳錦重重比翼和鳴玉漏中共道瑤池春似海月明飛下一雙鴻一雙明月貼胸前紫晶葡萄碧玉圓夫婿調酥綺窗下金莖幾聲露珠懸香鬟三尺綰芙蓉翠聳巫山十二峯斜倚雨窻春色去鴉翎蟬翼半蓬鬆深深春水漾瓊瑤兩岸菰蒲長綠苗幾度踏青歸去晚却從燈火認紅橋素馨花發暗香飄一朶斜簪近翠翹寳馬未來新月上綠楊影裡倚紅橋玉堦凉露滴芭蕉獨倚屏山望斗杓爲惜碧瀾明月色鳳頭鞋子步紅橋桂輪斜炤粉樓空漏水丁丁燭影紅露濕暗香珠翠冷赤欄橋上待歸鴻橋畔千花照碧空美人遥隔水雲東一聲寳馬嘶明月驚起沙汀幾點鴻草花香煖醉春風郎去西湖水向東斜倚石欄頻悵望月明孤影笑飛鴻鐘情太甚人笑我到老也無休歇雲煙多是恨況與玉人離別軟語叮嚀柔情婉戀熔盡肝腸鐵岐亭把酒花謝水流時節軟語叮嚀柔情婉戀熔盡肝腸鐵應念翠袖籠香玉壺溫酒夜夜銀屏月蓄喜含嗔多少態海岳誓盟都設此去何之碧雲春樹合晚翠千疊圖將羈思歸來細與伊說鳳凰山下玉漏聲恨今宵容易歇一曲陽關歌未畢棲身烏啞催人別含怨吞聲兩行珠淚漬透千重鐵柔腸幾寸斷盡臨岐時節還憶浴罷畫眉夢囘攜手踏碎花間月漫道胸前懷豆蔻今日總成虛設桃葉渡頭河氷千里合凍雲疊疊寒燈旅邸熒熒與誰閒說記得紅橋少年游路雨緒雲情朝暮金鞍幾度歸來晚香笑臉迎朱戶斷腸處半醉微醒燈暗夜深語問情幾情應似吳蠶吐繭撩亂千萬縷別離處淡月乳鴉啼曙紅袖汗深淚痕深懷想何年了空寄錦囊詩句春欲去恨不得長纓系日留春住相思最苦莫道不消魂衷腸鐵石涕淚也如雨珠江江上送蘭橈長憶春纖折柳條歸夢不覺江路遠夜深和月到紅橋驪歌聲斷玉人遙孤館寒燈伴寂寥我有相思千點淚夜深和雨滴紅橋殘燈暗影別魂消淚濕鮫人玉線綃記得雲娥相送處淡煙斜月過紅橋春衫初試淡紅綃,Nom
13_tho-hong-kieu_no.txt,內家不遣同陵去音信何緣寄塞鴻玉筋雙垂滿頰紅關山何處寄書筒綠窗寂寞無人到海闊天空怨落鴻衾寒悲翠怯秋風郎在天南妾在東相見千回都是夢樓頭長日妒雙鴻半帘明月影瞳瞳照見鴛鴦錦帳中夢里玉人方下馬恨他天外一聲鴻一南一北似飄篷妾意君心恨不同他日歸來也無益夜台應少系書鴻柔腸百結淚懸河瘞玉埋香可奈何明月也知留玉玦曉風長怨畫青蛾僊魂己遂梨雲去人世空傳薤露歌自是忘情惟上智此生長抱怨情多濕雲如醉護輕塵黃蝶東風滿四鄰新綠只疑銷曉黛落紅猶記掩歌唇舞樓春去空殘月月榭香飄不見人欲覓梨雲仙夢遠坐臨芳詔獨傷神夢逐梨夢遠歌傳薤露愁只吟橋上水亦作斷腸流堆層簾𢷀𩄴陽斜䋎𦀼呌傷𨻫咄唓𠇍幅書迻信沕永,Nom
13_tho-hong-kieu_no.txt,衡陽固𨤧雁𣗓過重簾不捲日昏黃絡繹啼來也斷腸牀玡𥴜竹幅幔紅𠊛玉醝𨠴𥇒職醲𤐡𣋽𡛤闌𢮿芍藥渃秋没𠖰浸芙蓉神過蓬島包包𡎝魂窘巫山𠇍𠇍重咥𡂒碁埃摳醒𨠍𣳡洃參執㵣酥胸起來香汗濕酥胸焠香畑桂𤄍臧臧缾鉑滝令花淡霜唅䋦情終𢚸悶解𢢆拱織女貝牛織露花如水點銀屏羞見牽牛織女星㖫𠲥花梨𤯭𡲈鮮滝銀𠓅吻㫼軒梅焠香消遣𣎀𨱽意固役之兜沛𡄩𡗶妸董娘雲𡲈恪兜春𨖅𦓡𢠣咍群溇𡽫蓬埃𠸒如𡗶瀋𣃣塊构欄㐌細橋雲娥酷似董嬌嬈誰道蓬山天樣遠畫欄咫尺是紅橋幔𩂏繞錦朶芙蓉,Nom
13_tho-hong-kieu_no.txt,連𦑃呌蹺㗂湥𧍰春准瑤池羕𣷭𢌌𠁑𦝄𩙳𠁑没堆鴻比翼和鳴玉漏中共道瑤池春似海𩯀𩄲𠀧𡱩結芙蓉𠇍𦰟𡽫巫𡲈碧弄𩅹𤁕牟春𢭗𨷯數,Nom
13_tho-hong-kieu_no.txt,𦑃蟡𢚸𪇍𦇒蓬蓬翠聳巫山十二峯斜倚雨窻春色去鴉翎蟬翼半蓬鬆渃春羕玉𨔊𣳔溇坡𦹵𣙺𧀒綠染牟𣇜㧺青𧗱𡗶㐌𣋁畑賒蹺𤊡認坭橋深深春水漾瓊瑤却從燈火認紅橋素馨香倘買誇牟征𣄥葻簪察𠃅頭㗂樂群賒𦝄買𠊜吲𠽔𩃳柳𢭸城橋一朶斜簪近翠翹𡍞玉霜招桎𠇍槽𢭸𥆾𣋀斗𣄥𧗱兜𢞅牟𦝄泊印瀾碧鞋鳳寬寬𨄹𩈘橋楼花征𣄥暎𦝄𤄯𤊡𤒘紅𤐝點湥𧏵霂㵣潭香簪玉冷𢭸城橋𥪸待信鴻漏水丁丁燭影紅露濕暗香珠翠冷邊橋花𦬑𤊧層空𩄲渃𠊛賒隔𠇍重没㗂馭𠵙㘇𠁑月邊滝嚛嚛𠇍𡥵鴻美人遥隔水雲東花𦹵香迻𤐚吏燶西湖払虐渃𣵶東忱忱𢞂𢭸构欄𥒥唭𠁑𦝄青𥛭䏾鴻草花香煖醉春風郎去西湖水向東鐘情叱墨𠊛唭些𦤾𦓅吻群買蔑𤌋𥷻調䋦𢠣𦝄霂方之吏纙離別俐記丁寧浽情淶浪肝鉄燶沚歇場亭酌𡓥欺花殘渃沚浙𢧚𢘾襖翠香篭壼氷𤄍燶屏風𣎀待月別包𢜠𢜠𢠣𢠣指𡶀誓𡽫他切應念翠袖籠香玉壺溫酒夜夜銀屏月𫢩別𠫾兜𣘃春𩄲碧𡲈青𣊿𠦳疊耒抌農浽𦄾𦀾𠯇𦖻𠊛別此去何之碧云春樹合晚翠千疊一曲陽關歌未畢棲烏啞催人別,Nom
13_tho-hong-kieu_no.txt,挎𩍢逐馭𥊢𨖲橋玉鞭崔馬上紅橋橋紅𢘾吏塘西路欺馭払𧗱𦄾𠁑梗楊喻職夢梨雲和𠇍度幔絁𤭸錦春群妬郎馬來時系在垂楊樹漠漠梨雲和夢度錦屏翠幕留春住泣𩙍牀秋㗂惱憹𧆄湯紴𦁂𦰟畑𢴋𡑩北𣋚𣈕絶𨁪鴻牀頭絡𦆎泣秋風一點殘燈照藥籠𣷳汫𤭸淶信庄通𡽫𩄲眓𣋻𥊴𡶨峰𧝓纙𣼩透𧜖鴛冷𠿈𠯇更𣅙永喠鴻輕羅禫濕鴛鴦冷永𡲈房香襘冷㳥㙴秋湄𣳔𦲿梧桐園陵𠸠庄𠊛過吏坤𡑩通信𡥚塞鴻音信何緣寄塞鴻行淚堆边𦟐𧹻紅關山信息𨇒芇通双絁𣼽汔芇埃𥄭𡗶𣷭包羅痗𦑃鴻玉筋雙垂滿頰紅𧜖鸞𩙍律冷如銅払盡𡗶南妾𣷭東﨤𨔉𤾓吝調夢奇𨕭楼慳貝𥝥𫚳鴻衿寒翡翠怯秋風𡛤𦑃簾疎奉執廛幔鴛𥋸律暎𦝄𤄯𣊍𥊑當体埃𨄻馭愊浽𨕭𩄲冷㗂鴻北南𠄩我𡏡飄蓬𢞆浽堆些庄没𢚸𣈜恪固𧗱慛拱枉𤂬鐄坤𢭮幅書鴻他日歸來也無益淚涱𫆧担担𤾓帶𡏧玉撙香㐌罕耒𢘾𣅶𦝄𣌉㧅𥮋玉𢞂欺𩙍𣋽𡳒眉𧍋曉風長怨畫青蛾梨雲夢担拖散魄薤露歌傳仍咏𦖻買別忘情𥢅上智身呢群𥿁䋦愁𨱾僊魂己逐梨雲去氣㲸層𩄲𡏧庄蹤𧊉蹺朝𩙍𦑅𨒺塳疑派𡲈粉欺抪綠𢭮𢘾腜𣘈𣉳𣳔紅濕雲如醉護輕塵𠊛歌香倘閣𦝄𤄯㦖尋職夢梨雲𡳶𡎢𥋴湖蓮𨻫擲𢚸欲覓梨雲僊夢繞坐臨芳詔獨傷神,Nom
14_gia_huan_ca_no.txt,排歌𠰺𡞕𠰺𡥵撻卷册𢪱𢬣𦣰擬係爫𠊛𠰺妓時𢧚粉𪳔喻拯筆硯拱人心𧘇𧯶天理芇因從且錄𠓨國語爫排歌𠰺𡞕𠰺𡥵𠳒咹涅於朱坤拯𢧚多過多言𪨀芇咹纆𠤆美苗扯捽形容停--𥋴𥉫沒𣃣𠄩沛適中湥𨱽湥𥐇拱空係之欺-𡎢𠤆奚疎矧㗂辱牙女𥗾典𨉟曷湄丐分泠汀-𪳔鑿𥙩𡦂貞爫頭箕-几漏-節玉-鉄釘願𣅶焒箴𡥵賢爺媄亭心沒茄𦹳匿𠦳𢆥碑傳怒仍几渃願𡽫限𧡊味花𧊉-蜂嘲𠰘𠁀羝𠴕別包動𠚢國法辱𠓨家聲-𠊛𠠩𥙩𨉟搊吏坤𠀧𢆥停𢘽沒𣇞𢵋之𡃹𨢇勾詩茦牢唁辣渃棋濕高-頹㖼𠚢𠓨獜朔吏排夫三菊-丁妬𨑮-𥛭鬬荆祖𩵽轎𪮞-傾自𣋂𠫾--𠤆調--欺𣋚沁畑焒分明或欺會喝灵亭特𠳒𠰺旦時𨉟仕𠚢𠚢時固媄𫅷㛪𡮈停-𡊨-屡空能吶停珠𩈘珠眉𦖑𠚢噤--𠹽能芇𧵑秦便質招寒拫客-艚渚罕欣低拱停物渃古𣖖接賓祭礼羅𣈗-荒咹於𠤆恾𢚸頃刻-半停貂卓𢫝迻-停加滅過驢半停抪亦益些害𠊛渚忒𦄿𧵑𠊛劍-渚倒顛吶固爫空𢀭𢀨拱𠤆誇容別𨉟蔭分停𢚸輕埃庫巾𠤆勿奈怨悔歇否耒固𣉳泰來扲斤造化在𡗶𢀭𠀧户庫𠀧𠁀-埃停競-貪唎撻蠡利仉朱時害仉撝拯𢯐-女𢯦捱典同𥮊過𠲖荄䔲𡗉或汝少沛調領暫喻𠃣𡗉料𣌋併冲拯-迷唏銅戈吝朱卒時𢚸買-𫗁𠼽-𡎢耒補歇係調之吶𠃣買能鄰羅𢴑助𢴑-㐌虛功役吏-㗂沁役𢄂布斟斟最-𣇜半衝料倍𠚢衛𨷯茄𥋳朔𣌋𣌉收-收院每皮每衝防仍仉固𢚸姦勿段耒𠚢沒𠅎𨑮-惜忱-狠𡎢魚輸𢞂催吏覩朱在𡗶徐准於尼𡎢台貸-𣵵頭𥆾丕珍-埃𠓨-𣵵𨀈蹎鉢𪾝哉左襖𧜖𧀟床雖庫-𪧚-𦹳瀝固能之詔-𡏧-圖咹式𤍇朱𣃣常常𪧚𥙩--唁𫅜芸𩛄債潮清𨤔歷拱學寅𫗁格𠊛些-𫋿與-弹婆𪖫金𡮈抇買羅女工𣇫在家沛從父敎欺𥙩-𪧚道貞專𠠩羅孝買祖先係𣈗愈節空--茄圖供給香茶淨潔蹺禮儀-納寬台咹𡗉咹歇朱耒𠤆調𤴪冷-催吏衛唒內外𠄩皮拱丕停爭衡边𧘇边尼劬勞𠄩𡦂高𠫅沛-孝敬𣎀𣈗康康𨤼傷典買能-𠵩悶朱些𣌋-𠚢𠊛諄勤妓𩯀蹎𦖻-𢚸編底-𠳒鑿𥱬停𥘀弭㗂𨨲㗂苝停摓-𩈘-𩈘鯪固時𣌋進𣌆登粓唁粳𠮾朱平姉㛪喻拯固時淹沒分𠊛窮些𧯶恨些牢或欺𢗖-調芇,Nom
14_gia_huan_ca_no.txt,打滕𫔳𠠩𧼋𠓨𫔳𢖖欺蔭冷些侯𥋳朔-𥹙粓湯-每皮,Nom
14_gia_huan_ca_no.txt,𠚢𠓨𠽄𠳨容儀𠊛陀-事些時安心役報孝沛斟𪧚孝儉咍豐共料随時停調爭競𢺺杯𦖡𦖻廊渃底唭𣈕𢖖道𡞕-情溇義愛吏拯𢧚𩈘再𩈘三傳兜補帝朱淹停-边𧘇衛讒边些册固𡦂入家問諱欺吶能沛技𠶛-妙揚㗂順𠳒𣟮據𠳒-𠰺買淹𫔳茄𠤆𢧚𢚁𨉟些才色-吶𠚢--吱𠸦吶乾如於逼𨕭常欺動典祖先過𠳒干恨典事𠁀昂𠑕-撮𠚢湼𫔳荒茄𡦂随羅分彈婆柔媚底胣朱訛擱外喻磊分﨤𠊛酒色能﨤𠊛棋泊留連𡮈𡚢㗂𠴕𠳒圈寅𫅷捥買𢆨𣟮吏庄沛繩虐哏𪘵𠹾苦𠤆撔頭迎古舌身緣𢆨﨤𠎬文人熟句相敬如賓爫𢚸業畑册圈-什社㗂鷄鳴𢶢者-𣈗勸-𢖵典道柴雖浪物𡮈噲𠉞礼常印𥙩𡦂糟康之誼停恾勾妬忌之常----梗鐄𠠩払𫅠𩈘𢖖娘拖𢬣勾塘丐𠸗𠉞拱丕佳爫𢧚𥙩𦉱𥙩𠀧𥙩衛侯下茄些添槐㭁桂固羅𡥵埃拱䏧䏦拱𦖻眜世劍些𢧚粉翳花隈擬情咹競𦣰外蔭𩛂𢧚悴𥙩𠊛𠀧-世買沛法蜍夫子𧘇買羅道處諧和𡦂随𠱆曲宜家𨷈塘樁且沒茄𨤔榮箕仍𠀲𩈘常勾固客典茄𠳚㹥𠻵猫拮𠳒𥘀似--㐌𠚢--吏𠓨-𡥵客𧗱段𢜝-𠅎𥴜-𠚢塘拯矯𩈘-係𣈗伴友交遊差𠊛解𥴜-圖接𠚢喻𤾓恨時些底䏾,Nom
14_gia_huan_ca_no.txt,固重𠊛買重-些随𠊛設待𨢇茶𠳒浪𧵑𢭮-些𠫾塘𧘇羅院倫常朋友吏沛詳𥪝道姉㛪道姉時於𥉫𨖲道㛪𥉫-朱淹𫅠朝𠰳裴𠮾删超如沒欺𪱆湄蔭焠拖𢬣𠇍饒如鉢渃菭𦲿𫅜撢-䏾𣘃--道叔嫂沒茄明白另嫌疑心跡𤑟𤉜濫𥉫𩃳𤒘蕓長-名𠀧渃撩𦎛𨷈茄奇𥪝外拱羅彈𡥙䀡如𡥵腰-拯差銅--𥹘𣋚𣈕𠤆𢚸寅物𠤆𠳒招釘徐户莫朗-行笘拱於朱𥪝蔭外淹㗂嘲㗂𠳨朱𣟮拯輕埃拱拯嫌怨埃𧘇言行各𠳒恒𪧚吏謹調居處朱全係𣈗朔望晦弦買𣈗月信仕-𠴗-欺胎產關防--學古人訓自𥪝胎滛声𠤆底𥪝𦖻惡言𠤆𡮇動𠳒--自出入起居行動固禮儀嚴重端貞-𡎢正大光明朱平坦勢𠤆迎歷𨉟𠤆援高拱停恾𥘀停咹圖荄䔲粳-停咹歇𠤆咹𡗉餒徐𥪝胣塊調𢥈賒欺生𦬑泰和無事謹徐欺𥪝䏾外旬朝霜𠤆底襖裙頂頭沛澮𨀈蹎沛-尼𤇮壁停朱-焒𦰟畑花𠤆𠵩過言𠶛-𤾓事-𧷺𠠩𨉟安胣𢖖𡥵𠃣柴𣈗𡥵㐌別𨔈別𧼋停朱𨔈擒梞𨅹高停朱𨔈鈽𨔈刀𨔈𪿙𨔈焒𨔈鑣固𣈗撈朱瀝空能-渃咹朱𣃣停約高梁務冬𣎃夏適常停揞挹過停--𡥵𠰺徐𣇫駭群𤽸渃腰朱杶扒灼𥙩𠊛呈𠽔𠳐㖡-𡎢𡛔𥪝金𥿗𤳆外筆研𧵆墨顛𧵆畑時𤏬於瓢𧷺於甕時𨱽罗之𡥵固種埃福德在母羅𠳒世間爫媄𠤆咹乾於與,Nom
14_gia_huan_ca_no.txt,買𡥵停𠯽-過𠳒能之粗俗仍𠊛𣋚𠉞具具時𣈕婆-招㗂𠚢斷𣘃斷檜𨷑𠰘𠚢固𦰟固梗典𦖻勃拱空𫅜-𡥵輕婿世情𠸍𠶣𧘇仍𫗁𨕭𠁀訛𤵺坤時徐買沛𠎬𠊛生𡥵時𠰺時餒別塘沛債攄𠳒-𡂰𢆫奇坤定姻擇配,Nom
14_gia_huan_ca_no.txt,𢀭停貪庫𩟡𠤆泥妯賢壻討尋衛䀡宗䀡-矯迷𦓡𢗖處買婿沒𢚸敬重喻渚能停喠𠸍𣈕買妯𠰺𠸒沛𠳒扒寬扒抇別埃朱𣃣𦎛敎子讓迻𩈘認墨持家撻-恩威𫃚𠓨羅分奴婢𠰺嚴於討𠄩皮院𠄩固勾啻朝𠊛𥙩役拯呵𢧚遮𢷄𠊛些能時奴於𥹰𠚢渚時奴𨀈芇些伴之沒𠄩仉沛欺汝度固時朱拯固時催拯𢧚𠲔-𥘀𠳒飢寒侯易固埃悶之,Nom
14_gia_huan_ca_no.txt,𥪝家運盛衰固命道鬼神時敬逺之-湄解結固欺沛斟粓茦停迷骨柴茄拯--能固-㐌𧴤𠚢補--停高𢬣-仉固名符弁拯補邪精現𠓨推朱透邪芇犯正據聖經𢷀瀝異奇箕如仕道媒尼催旬供佛吏欺粓复南无佛遊移𠄩𡦂,Nom
